id_usuario;edad;nacionalidad;origen;tipo_turista_preferido;compañia_viaje;frecuencia_viaje;restricciones_movilidad;presupuesto_estimado;sitios_visitados;calificacion_sitios_previos;tiempo_estancia_promedio
U10286;45;Colombia;Villavicencio;cultural;amigos;2;ninguna;228264;26;4.4;272
U10287;66;Colombia;Villavicencio;cultural;pareja;3;ninguna;233999;4;4.0;265
U10288;29;Colombia;Pasto;naturaleza;pareja;2;ninguna;281866;7;4.0;140
U10289;45;Colombia;Bucaramanga;aventura;pareja;2;ninguna;193576;19;4.1;168
U10290;56;Colombia;Cali;cultural;amigos;3;ninguna;161770;1;3.3;144
U10291;25;Colombia;Neiva;gastronómico;pareja;1;ninguna;143569;16;3.9;74
U10292;24;Colombia;Neiva;gastronómico;solo;1;ninguna;321719;32;4.6;102
U10293;58;Colombia;Pasto;relax_fotografía;amigos;2;ninguna;319639;34;4.9;95
U10294;39;Colombia;Tunja;gastronómico;pareja;1;ninguna;176226;11;4.9;42
U10295;38;Colombia;Tunja;aventura;solo;1;ninguna;210326;25;4.4;78
U10296;42;Colombia;Cúcuta;aventura;pareja;1;ninguna;337947;23;3.8;314
U10297;37;Colombia;Cartagena;gastronómico;pareja;3;ninguna;290254;20;4.4;160
U10298;25;Colombia;Cúcuta;cultural;solo;1;ninguna;128919;15;4.1;191
U10299;67;Colombia;Ibagué;relax_fotografía;solo;2;ninguna;261461;17;4.7;41
U10300;32;Colombia;Tunja;cultural;pareja;1;ninguna;217672;1;3.8;197
U10301;30;Colombia;Tunja;aventura;pareja;4;ninguna;368282;22;4.8;49
U10302;61;Colombia;Medellín;relax_fotografía;pareja;3;ninguna;172759;9;4.5;244
U10303;53;Colombia;Pasto;cultural;solo;4;ninguna;230145;18;2.9;244
U10304;42;México;Extranjero;aventura;pareja;4;ninguna;278963;25;4.3;57
U10305;42;Colombia;Cali;naturaleza;pareja;3;ninguna;164771;3;4.1;152
U10306;50;Colombia;Villavicencio;naturaleza;familia;1;ninguna;291722;13;4.4;69
U10307;25;Argentina;Extranjero;cultural;pareja;3;ninguna;348473;9;4.8;325
U10308;19;Colombia;Neiva;aventura;pareja;2;ninguna;172632;39;3.6;59
U10309;59;Colombia;Cúcuta;cultural;pareja;1;ninguna;198899;27;4.2;88
U10310;62;Alemania;Extranjero;cultural;pareja;4;ninguna;130181;7;3.8;101
U10311;50;Colombia;Pereira;aventura;pareja;4;ninguna;80000;26;4.3;53
U10312;27;Colombia;Barranquilla;cultural;pareja;2;ninguna;171572;22;4.1;66
U10313;24;Colombia;Neiva;cultural;solo;1;ninguna;169528;9;5.0;64
U10314;25;México;Extranjero;relax_fotografía;solo;2;ninguna;80000;38;4.3;78
U10315;44;Colombia;Cali;aventura;amigos;2;ninguna;164654;23;5.0;104
U10316;56;Colombia;Medellín;cultural;pareja;2;ninguna;257344;5;3.8;270
U10317;45;Colombia;Cartagena;cultural;familia;2;ninguna;182170;31;4.1;311
U10318;29;Colombia;Villavicencio;cultural;familia;3;ninguna;204260;37;4.3;190
U10319;23;Colombia;Medellín;cultural;pareja;4;ninguna;272539;32;4.8;136
U10320;21;Perú;Extranjero;naturaleza;familia;2;ninguna;315331;2;4.9;171
U10321;52;Colombia;Medellín;cultural;familia;4;ninguna;120987;17;3.7;275
U10322;40;Colombia;Medellín;aventura;familia;3;ninguna;301917;39;4.1;39
U10323;32;Colombia;Villavicencio;naturaleza;amigos;2;ninguna;181494;37;4.5;329
U10324;30;Colombia;Pereira;naturaleza;pareja;1;ninguna;244776;15;4.2;71
U10325;62;Colombia;Barranquilla;aventura;solo;3;leve;247130;19;3.5;51
U10326;66;Colombia;Tunja;naturaleza;pareja;2;ninguna;300784;33;4.2;208
U10327;29;Colombia;Medellín;naturaleza;pareja;2;ninguna;296373;10;4.7;216
U10328;64;Colombia;Cali;gastronómico;pareja;2;ninguna;278090;30;4.5;174
U10329;52;Argentina;Extranjero;cultural;familia;1;ninguna;277646;21;4.1;336
U10330;37;Colombia;Pereira;gastronómico;solo;1;ninguna;368414;0;4.9;142
U10331;61;Colombia;Cartagena;aventura;amigos;1;ninguna;163969;17;4.1;177
U10332;64;Colombia;Cúcuta;cultural;pareja;2;ninguna;257394;21;4.2;252
U10333;67;Colombia;Bucaramanga;cultural;solo;1;ninguna;151734;24;3.9;304
U10334;21;Colombia;Bogotá;cultural;pareja;1;ninguna;198232;31;3.6;343
U10335;40;Colombia;Villavicencio;gastronómico;solo;1;ninguna;359053;32;3.9;306
U10336;46;Colombia;Neiva;naturaleza;solo;1;ninguna;250170;24;4.5;45
U10337;34;Argentina;Extranjero;naturaleza;familia;1;ninguna;84555;9;4.5;208
U10338;58;Colombia;Bogotá;naturaleza;familia;1;ninguna;260045;11;4.4;164
U10339;30;Colombia;Bucaramanga;gastronómico;familia;1;ninguna;274716;22;3.6;148
U10340;38;Colombia;Cartagena;aventura;familia;2;ninguna;239533;16;4.4;158
U10341;58;Colombia;Bucaramanga;relax_fotografía;solo;2;ninguna;205949;27;4.7;209
U10342;25;Colombia;Barranquilla;aventura;amigos;1;ninguna;185077;22;5.0;53
U10343;49;Colombia;Bogotá;cultural;amigos;4;ninguna;146151;2;5.0;260
U10344;24;Colombia;Ibagué;cultural;pareja;1;ninguna;103520;10;4.0;235
U10345;23;Colombia;Bogotá;cultural;familia;1;leve;257597;9;4.7;293
U10346;61;Colombia;Manizales;cultural;pareja;2;ninguna;145561;9;4.4;135
U10347;67;Colombia;Neiva;naturaleza;familia;2;ninguna;169511;39;3.7;81
U10348;42;Colombia;Pasto;naturaleza;solo;3;ninguna;307070;14;4.5;269
U10349;64;Colombia;Tunja;gastronómico;pareja;2;ninguna;346863;16;4.7;226
U10350;21;Colombia;Pasto;cultural;pareja;3;ninguna;330064;21;4.3;186
U10351;46;Colombia;Cali;aventura;solo;4;ninguna;336567;35;4.7;268
U10352;69;Colombia;Cali;aventura;solo;1;ninguna;327605;39;4.5;205
U10353;25;Colombia;Barranquilla;aventura;solo;2;leve;132882;11;3.9;110
U10354;61;Chile;Extranjero;relax_fotografía;familia;2;ninguna;348036;27;4.0;84
U10355;21;Colombia;Barranquilla;cultural;amigos;1;ninguna;162389;38;4.2;302
U10356;18;Colombia;Neiva;cultural;familia;3;ninguna;141205;3;5.0;251
U10357;19;Colombia;Pasto;cultural;pareja;2;ninguna;257306;34;4.0;77
U10358;26;Colombia;Cartagena;naturaleza;familia;2;ninguna;197302;39;4.1;226
U10359;66;Colombia;Cartagena;cultural;pareja;4;ninguna;117886;8;4.6;50
U10360;18;Argentina;Extranjero;cultural;familia;2;ninguna;99010;37;3.5;70
U10361;43;Argentina;Extranjero;cultural;pareja;4;ninguna;317178;29;3.9;147
U10362;30;Colombia;Cúcuta;relax_fotografía;pareja;4;ninguna;304257;19;4.2;148
U10363;20;Colombia;Medellín;cultural;solo;3;ninguna;219241;32;3.9;211
U10364;27;Colombia;Villavicencio;cultural;familia;3;ninguna;223447;32;4.2;34
U10365;58;Colombia;Cartagena;relax_fotografía;pareja;1;ninguna;231025;32;4.5;207
U10366;32;Colombia;Cartagena;cultural;pareja;2;leve;206033;36;5.0;333
U10367;43;Francia;Extranjero;naturaleza;pareja;2;ninguna;221272;36;3.7;315
U10368;20;Estados Unidos;Extranjero;gastronómico;amigos;1;ninguna;254136;15;4.7;119
U10369;29;Colombia;Cali;cultural;pareja;1;ninguna;211265;23;4.6;71
U10370;46;Colombia;Barranquilla;aventura;solo;1;ninguna;264043;34;4.9;99
U10371;33;Colombia;Ibagué;cultural;familia;1;ninguna;233956;6;3.3;191
U10372;66;Colombia;Ibagué;naturaleza;familia;1;ninguna;206423;31;4.8;191
U10373;38;Colombia;Pasto;cultural;familia;4;ninguna;272299;21;3.9;140
U10374;43;Colombia;Bucaramanga;cultural;pareja;3;ninguna;150659;28;4.2;164
U10375;23;Colombia;Pereira;aventura;pareja;2;ninguna;152020;11;4.3;348
U10376;19;Colombia;Pereira;cultural;solo;2;ninguna;332614;35;4.7;315
U10377;67;Colombia;Ibagué;relax_fotografía;amigos;3;leve;231272;39;3.5;334
U10378;45;Colombia;Bucaramanga;aventura;solo;1;ninguna;280836;0;3.9;76
U10379;61;Colombia;Cali;gastronómico;familia;3;ninguna;245928;38;4.0;66
U10380;23;Colombia;Pereira;aventura;familia;2;ninguna;277252;16;4.2;334
U10381;42;Colombia;Medellín;cultural;familia;2;ninguna;304886;8;3.4;208
U10382;21;Colombia;Cúcuta;gastronómico;familia;3;ninguna;274865;26;4.8;323
U10383;25;Colombia;Cartagena;aventura;pareja;4;ninguna;230719;27;3.9;347
U10384;48;Colombia;Medellín;cultural;solo;1;ninguna;358659;11;3.4;128
U10385;24;Colombia;Cúcuta;cultural;amigos;2;ninguna;150918;18;4.0;338
U10386;47;Colombia;Manizales;cultural;pareja;3;ninguna;196940;18;5.0;90
U10387;39;Colombia;Barranquilla;aventura;amigos;1;ninguna;117973;22;4.1;154
U10388;28;Colombia;Pereira;aventura;pareja;4;ninguna;195321;25;4.1;254
U10389;29;Colombia;Manizales;cultural;pareja;2;ninguna;280550;23;4.4;288
U10390;34;Colombia;Manizales;aventura;pareja;1;ninguna;316942;14;4.0;296
U10391;30;Colombia;Ibagué;cultural;amigos;2;leve;114466;4;4.1;86
U10392;21;Colombia;Manizales;aventura;solo;2;ninguna;268784;28;4.4;326
U10393;22;Chile;Extranjero;naturaleza;solo;2;ninguna;230776;9;4.2;174
U10394;61;Colombia;Medellín;cultural;pareja;2;ninguna;344018;3;4.1;102
U10395;37;Estados Unidos;Extranjero;cultural;familia;1;ninguna;213338;2;4.3;173
U10396;38;Colombia;Cali;cultural;amigos;3;ninguna;182726;23;4.0;244
U10397;41;Argentina;Extranjero;cultural;pareja;3;ninguna;118991;3;4.3;348
U10398;62;Colombia;Barranquilla;gastronómico;solo;2;ninguna;249572;9;4.0;233
U10399;23;Colombia;Barranquilla;cultural;familia;1;ninguna;121067;21;3.5;244
U10400;36;Perú;Extranjero;naturaleza;solo;3;ninguna;194876;5;3.8;256
U10401;34;Colombia;Cali;cultural;pareja;3;leve;131663;19;4.0;132
U10402;63;Colombia;Neiva;gastronómico;pareja;3;ninguna;166554;0;4.3;45
U10403;59;Colombia;Manizales;cultural;pareja;1;leve;191055;23;4.5;322
U10404;62;Colombia;Medellín;relax_fotografía;familia;1;ninguna;80000;37;4.3;139
U10405;32;Colombia;Tunja;naturaleza;solo;2;ninguna;187755;17;5.0;287
U10406;65;Colombia;Pereira;naturaleza;pareja;3;leve;368763;19;3.7;344
U10407;58;Colombia;Ibagué;cultural;familia;3;ninguna;266424;37;4.0;222
U10408;62;Colombia;Ibagué;cultural;amigos;3;ninguna;263064;39;3.4;290
U10409;40;Colombia;Cali;relax_fotografía;pareja;4;ninguna;265432;0;5.0;166
U10410;67;Colombia;Pasto;cultural;pareja;2;ninguna;273347;14;3.8;81
U10411;33;Colombia;Cali;cultural;amigos;2;ninguna;172530;30;3.9;65
U10412;53;Colombia;Villavicencio;relax_fotografía;pareja;2;ninguna;80000;17;4.2;273
U10413;38;Colombia;Pasto;aventura;solo;1;ninguna;278992;31;3.3;146
U10414;23;Colombia;Manizales;gastronómico;pareja;2;ninguna;225827;23;3.9;238
U10415;65;Estados Unidos;Extranjero;cultural;pareja;1;ninguna;223806;21;4.8;109
U10416;28;Colombia;Ibagué;gastronómico;pareja;3;ninguna;422881;4;4.3;153
U10417;22;Colombia;Bogotá;naturaleza;amigos;1;ninguna;279030;36;4.9;184
U10418;62;Colombia;Medellín;aventura;pareja;2;ninguna;246048;31;4.2;332
U10419;68;Colombia;Bogotá;naturaleza;amigos;1;ninguna;146725;39;4.5;90
U10420;54;Alemania;Extranjero;cultural;pareja;1;ninguna;80000;14;3.6;318
U10421;34;Colombia;Pereira;cultural;pareja;1;ninguna;232473;0;4.3;112
U10422;20;Colombia;Medellín;aventura;pareja;1;ninguna;244169;20;4.4;178
U10423;59;Colombia;Bogotá;cultural;familia;2;ninguna;86238;30;4.5;340
U10424;63;Colombia;Cúcuta;cultural;familia;1;ninguna;203351;36;4.1;240
U10425;60;Colombia;Cartagena;cultural;familia;1;ninguna;256628;13;4.3;281
U10426;21;Argentina;Extranjero;gastronómico;amigos;1;leve;206886;15;4.1;164
U10427;28;Colombia;Medellín;cultural;pareja;4;ninguna;162608;2;4.6;324
U10428;19;Colombia;Manizales;relax_fotografía;pareja;2;ninguna;228313;36;4.8;326
U10429;44;Colombia;Manizales;gastronómico;solo;1;ninguna;263469;21;3.9;270
U10430;29;Colombia;Tunja;aventura;familia;2;ninguna;80000;6;4.1;322
U10431;24;Colombia;Pasto;naturaleza;amigos;4;ninguna;139915;33;3.8;49
U10432;65;Colombia;Barranquilla;cultural;pareja;1;ninguna;286941;12;4.1;250
U10433;56;Colombia;Neiva;naturaleza;familia;3;ninguna;278551;39;3.9;347
U10434;25;Colombia;Bogotá;cultural;solo;1;ninguna;420938;0;4.2;138
U10435;59;Colombia;Neiva;relax_fotografía;familia;3;ninguna;134609;11;4.1;229
U10436;60;Colombia;Bucaramanga;cultural;pareja;2;ninguna;152776;5;4.6;242
U10437;26;Colombia;Bogotá;cultural;familia;2;ninguna;311479;10;4.6;228
U10438;58;Colombia;Tunja;cultural;amigos;1;ninguna;369777;37;4.6;222
U10439;56;Colombia;Neiva;naturaleza;solo;1;ninguna;351378;1;4.6;69
U10440;60;Colombia;Cúcuta;aventura;pareja;1;ninguna;288678;32;4.3;57
U10441;46;Colombia;Cartagena;relax_fotografía;familia;2;ninguna;200605;27;5.0;198
U10442;54;Colombia;Cúcuta;aventura;familia;2;ninguna;217374;18;5.0;130
U10443;61;Colombia;Pereira;cultural;pareja;1;ninguna;160629;0;4.0;175
U10444;25;Colombia;Manizales;naturaleza;solo;1;ninguna;195873;21;4.0;354
U10445;28;Colombia;Cúcuta;naturaleza;pareja;2;ninguna;196494;36;5.0;81
U10446;27;Colombia;Bucaramanga;cultural;pareja;1;ninguna;162315;14;4.2;113
U10447;49;Colombia;Manizales;aventura;pareja;3;ninguna;191018;15;3.8;110
U10448;26;Alemania;Extranjero;relax_fotografía;pareja;3;ninguna;272629;7;3.7;237
U10449;68;Colombia;Ibagué;gastronómico;solo;3;ninguna;420051;39;4.4;321
U10450;19;Colombia;Bogotá;gastronómico;pareja;2;ninguna;164839;18;4.3;80
U10451;47;Colombia;Cartagena;cultural;pareja;1;ninguna;351378;5;4.4;118
U10452;23;Perú;Extranjero;relax_fotografía;familia;2;ninguna;300207;10;5.0;135
U10453;25;Colombia;Ibagué;naturaleza;pareja;2;ninguna;264495;19;4.8;292
U10454;68;Colombia;Cúcuta;gastronómico;amigos;2;ninguna;193455;6;3.3;265
U10455;45;Canadá;Extranjero;aventura;amigos;4;ninguna;257111;13;4.3;113
U10456;67;Colombia;Tunja;relax_fotografía;amigos;1;leve;157963;7;4.5;131
U10457;57;Colombia;Medellín;aventura;solo;2;ninguna;282860;15;4.1;215
U10458;58;Colombia;Ibagué;relax_fotografía;solo;2;ninguna;160027;21;3.9;43
U10459;63;Colombia;Barranquilla;cultural;solo;3;ninguna;96670;6;4.2;355
U10460;69;Colombia;Neiva;cultural;amigos;1;ninguna;338704;8;4.5;329
U10461;66;Colombia;Cali;aventura;pareja;1;ninguna;137685;22;3.5;80
U10462;45;Colombia;Bogotá;cultural;amigos;1;ninguna;304754;10;3.4;116
U10463;48;Colombia;Manizales;gastronómico;amigos;1;ninguna;385422;3;4.3;166
U10464;31;Colombia;Cúcuta;cultural;familia;2;ninguna;354098;30;4.1;184
U10465;36;Colombia;Neiva;naturaleza;amigos;1;ninguna;325909;20;3.9;124
U10466;27;Colombia;Medellín;naturaleza;pareja;3;ninguna;145966;6;4.4;90
U10467;53;Colombia;Cali;cultural;pareja;2;ninguna;333392;1;3.2;211
U10468;26;Colombia;Cúcuta;relax_fotografía;amigos;1;silla_ruedas;107731;0;4.6;318
U10469;23;Colombia;Cartagena;cultural;pareja;4;leve;212021;23;4.2;91
U10470;43;Colombia;Pasto;naturaleza;amigos;1;ninguna;244878;7;4.6;134
U10471;32;Colombia;Tunja;aventura;pareja;1;ninguna;364623;24;4.5;168
U10472;18;Colombia;Bogotá;naturaleza;amigos;2;leve;168697;39;4.7;331
U10473;67;Colombia;Ibagué;aventura;amigos;3;ninguna;384816;5;4.3;177
U10474;39;Colombia;Cartagena;cultural;familia;3;ninguna;166406;8;3.5;237
U10475;58;Colombia;Cartagena;naturaleza;familia;2;ninguna;325634;20;3.5;141
U10476;30;Colombia;Medellín;cultural;solo;2;ninguna;264360;17;3.3;119
U10477;47;Colombia;Ibagué;aventura;pareja;1;ninguna;183737;1;3.9;181
U10478;43;Colombia;Cali;aventura;amigos;2;ninguna;336783;12;4.7;276
U10479;64;Colombia;Tunja;cultural;familia;3;ninguna;187286;4;4.8;95
U10480;65;Colombia;Barranquilla;naturaleza;solo;3;ninguna;80000;24;4.3;281
U10481;18;Colombia;Tunja;naturaleza;amigos;2;ninguna;159997;23;4.2;319
U10482;65;Colombia;Ibagué;cultural;amigos;3;ninguna;189837;29;4.4;254
U10483;53;México;Extranjero;aventura;solo;4;ninguna;193148;21;4.2;112
U10484;36;Colombia;Villavicencio;gastronómico;amigos;1;ninguna;150371;27;4.0;178
U10485;57;Colombia;Ibagué;cultural;pareja;1;ninguna;180111;1;5.0;174
U10486;38;Colombia;Bogotá;cultural;solo;4;ninguna;161052;17;4.1;292
U10487;56;México;Extranjero;cultural;pareja;1;ninguna;215359;11;4.4;58
U10488;42;Colombia;Tunja;naturaleza;pareja;1;leve;235981;0;4.1;297
U10489;38;Colombia;Manizales;cultural;pareja;1;ninguna;305161;19;4.4;339
U10490;45;Colombia;Cartagena;aventura;pareja;1;ninguna;113776;30;4.5;275
U10491;21;Alemania;Extranjero;cultural;familia;3;ninguna;273884;33;3.8;323
U10492;58;Colombia;Villavicencio;cultural;pareja;1;ninguna;270652;18;5.0;277
U10493;37;Colombia;Pereira;naturaleza;pareja;2;ninguna;349850;16;3.4;195
U10494;34;Colombia;Manizales;cultural;pareja;1;ninguna;352155;37;4.5;88
U10495;43;Colombia;Cúcuta;cultural;familia;4;ninguna;169336;27;3.9;253
U10496;56;Ecuador;Extranjero;naturaleza;solo;2;ninguna;211483;39;4.6;254
U10497;62;Colombia;Manizales;aventura;pareja;3;ninguna;128122;20;4.7;185
U10498;64;Colombia;Tunja;cultural;pareja;2;ninguna;231553;2;4.6;347
U10499;44;México;Extranjero;cultural;familia;3;ninguna;167746;16;3.3;124
U10500;57;Perú;Extranjero;naturaleza;solo;2;leve;146658;39;4.5;136
U10501;62;Colombia;Medellín;aventura;pareja;3;ninguna;241792;19;4.0;226
U10502;20;Colombia;Cúcuta;aventura;solo;4;ninguna;157364;14;4.2;39
U10503;26;Colombia;Bucaramanga;aventura;amigos;2;ninguna;203753;6;3.7;179
U10504;36;Colombia;Pereira;cultural;pareja;2;ninguna;96000;2;4.9;305
U10505;53;Colombia;Cartagena;cultural;pareja;1;ninguna;343902;9;3.5;236
U10506;42;Colombia;Cartagena;naturaleza;solo;3;ninguna;294596;27;3.9;41
U10507;63;Colombia;Pereira;gastronómico;amigos;1;ninguna;228744;8;4.5;53
U10508;52;España;Extranjero;cultural;solo;2;ninguna;139383;14;4.3;108
U10509;62;Colombia;Barranquilla;naturaleza;pareja;3;ninguna;275548;1;3.1;346
U10510;48;Colombia;Villavicencio;naturaleza;solo;3;ninguna;116706;18;4.3;85
U10511;27;Colombia;Pereira;naturaleza;pareja;2;ninguna;293254;0;4.1;90
U10512;57;Colombia;Tunja;cultural;amigos;2;leve;136015;22;4.3;310
U10513;51;Colombia;Medellín;aventura;familia;1;ninguna;274811;33;4.5;187
U10514;24;Colombia;Tunja;aventura;solo;1;ninguna;242640;13;3.7;247
U10515;40;Colombia;Pasto;relax_fotografía;solo;4;ninguna;208988;19;4.6;189
U10516;27;Colombia;Cartagena;aventura;familia;2;ninguna;158543;32;4.0;296
U10517;37;Colombia;Bucaramanga;gastronómico;familia;4;ninguna;224008;31;4.5;101
U10518;68;Alemania;Extranjero;relax_fotografía;amigos;1;ninguna;307913;11;4.0;79
U10519;18;Canadá;Extranjero;aventura;amigos;3;ninguna;89661;3;4.0;284
U10520;35;Colombia;Ibagué;naturaleza;pareja;2;ninguna;266065;20;4.4;100
U10521;19;Colombia;Pereira;gastronómico;pareja;3;ninguna;237519;7;4.5;325
U10522;29;Colombia;Bucaramanga;aventura;pareja;2;ninguna;180259;24;3.9;35
U10523;62;Colombia;Barranquilla;naturaleza;familia;3;ninguna;245706;5;3.0;65
U10524;20;Colombia;Neiva;aventura;solo;3;ninguna;192973;28;4.1;297
U10525;56;Colombia;Pereira;naturaleza;familia;2;ninguna;299047;13;3.9;273
U10526;55;Colombia;Tunja;naturaleza;familia;3;ninguna;425679;20;4.4;319
U10527;52;Colombia;Cali;cultural;amigos;1;ninguna;323327;35;4.5;359
U10528;56;Colombia;Barranquilla;aventura;familia;2;leve;287262;27;4.3;202
U10529;28;Colombia;Barranquilla;gastronómico;solo;2;ninguna;271382;15;4.3;228
U10530;66;Colombia;Cali;cultural;solo;1;ninguna;394973;26;3.9;225
U10531;58;Colombia;Villavicencio;aventura;pareja;1;ninguna;123380;0;4.5;176
U10532;58;Colombia;Neiva;aventura;familia;2;ninguna;160911;37;3.5;181
U10533;51;Colombia;Bogotá;naturaleza;amigos;4;ninguna;163268;0;4.3;326
U10534;67;Colombia;Medellín;naturaleza;familia;2;ninguna;311508;3;4.0;294
U10535;51;Colombia;Cartagena;cultural;pareja;2;ninguna;196537;31;3.8;204
U10536;65;Colombia;Medellín;gastronómico;solo;2;leve;242790;3;5.0;166
U10537;50;Colombia;Pasto;aventura;pareja;1;ninguna;230258;38;4.5;224
U10538;26;Colombia;Pasto;aventura;familia;1;ninguna;256963;0;3.2;153
U10539;38;Francia;Extranjero;aventura;familia;2;ninguna;159668;8;4.1;208
U10540;54;Colombia;Pereira;naturaleza;pareja;3;ninguna;127511;30;4.0;45
U10541;24;Estados Unidos;Extranjero;naturaleza;pareja;1;ninguna;368451;13;4.6;229
U10542;64;Colombia;Neiva;cultural;solo;3;ninguna;117292;5;3.3;287
U10543;22;Colombia;Neiva;relax_fotografía;solo;2;ninguna;198358;33;4.9;133
U10544;37;México;Extranjero;cultural;amigos;2;ninguna;222049;0;4.7;88
U10545;38;Colombia;Pasto;cultural;familia;4;ninguna;234156;22;4.8;93
U10546;32;Colombia;Barranquilla;aventura;pareja;1;ninguna;342504;11;3.8;302
U10547;19;Colombia;Pereira;relax_fotografía;amigos;2;ninguna;327720;4;4.6;178
U10548;64;Colombia;Cartagena;cultural;familia;1;ninguna;162334;28;3.8;235
U10549;56;Colombia;Tunja;cultural;familia;1;ninguna;207112;17;4.0;345
U10550;51;Colombia;Medellín;gastronómico;familia;1;ninguna;444677;38;4.4;310
U10551;19;Colombia;Barranquilla;gastronómico;pareja;2;ninguna;172908;35;4.3;341
U10552;35;Colombia;Cali;cultural;familia;2;leve;329025;11;4.2;241
U10553;52;Colombia;Bucaramanga;aventura;amigos;2;ninguna;91210;21;3.0;282
U10554;69;Colombia;Cúcuta;naturaleza;pareja;4;ninguna;313579;3;5.0;143
U10555;68;Colombia;Pasto;aventura;pareja;4;leve;250689;26;4.4;195
U10556;49;Colombia;Bucaramanga;cultural;pareja;2;ninguna;145335;3;4.2;298
U10557;65;Colombia;Pasto;gastronómico;familia;3;ninguna;152486;14;4.9;145
U10558;29;Colombia;Pasto;naturaleza;pareja;4;ninguna;180341;13;4.1;165
U10559;25;Colombia;Cali;aventura;amigos;1;ninguna;250314;5;4.5;109
U10560;18;Colombia;Villavicencio;relax_fotografía;solo;2;ninguna;117575;39;4.9;246
U10561;50;Colombia;Barranquilla;cultural;pareja;3;ninguna;216219;27;3.1;263
U10562;57;Colombia;Cartagena;cultural;familia;3;ninguna;315364;20;4.5;151
U10563;48;Colombia;Pereira;naturaleza;solo;3;ninguna;238964;25;4.8;40
U10564;55;Colombia;Neiva;cultural;amigos;2;ninguna;363555;13;4.0;112
U10565;53;Colombia;Pereira;aventura;pareja;1;ninguna;83832;35;4.7;282
U10566;34;Perú;Extranjero;relax_fotografía;solo;2;ninguna;316735;13;3.7;131
U10567;66;Colombia;Manizales;naturaleza;amigos;1;ninguna;204969;8;4.1;71
U10568;30;Colombia;Bogotá;cultural;familia;3;ninguna;296519;7;3.2;78
U10569;26;México;Extranjero;naturaleza;pareja;2;ninguna;248104;7;4.1;152
U10570;32;Colombia;Neiva;naturaleza;pareja;1;ninguna;158227;38;4.4;230
U10571;68;Colombia;Tunja;cultural;familia;1;ninguna;256196;9;4.2;264
U10572;32;Colombia;Manizales;naturaleza;pareja;1;ninguna;279937;14;3.8;226
U10573;21;Colombia;Pereira;naturaleza;solo;3;ninguna;127489;21;4.1;114
U10574;34;Colombia;Ibagué;relax_fotografía;pareja;1;ninguna;80000;38;3.9;61
U10575;64;Colombia;Bucaramanga;gastronómico;pareja;2;ninguna;176211;17;4.1;283
U10576;48;Argentina;Extranjero;cultural;solo;3;ninguna;286777;24;4.5;119
U10577;66;Colombia;Neiva;naturaleza;pareja;1;ninguna;160265;31;5.0;155
U10578;49;Colombia;Bucaramanga;cultural;amigos;2;ninguna;247212;9;5.0;47
U10579;56;Colombia;Bogotá;cultural;pareja;4;ninguna;331230;21;3.9;328
U10580;54;Colombia;Cali;cultural;pareja;1;ninguna;243913;25;5.0;318
U10581;37;Colombia;Tunja;gastronómico;amigos;2;ninguna;309877;27;4.9;107
